seed,tag,layer,relation,align_before,align_after,align_delta,acc_eng,acc_fr_unaligned,acc_fr_aligned,acc_fr_upper,m_fr_unal,m_fr_al,m_fr_star,cos_raw_weng_wfrstar,cos_wfrhat_wfrstar,r,n_train,n_test,shuffle_train_pairs,condition,acc_gain_fr,margin_gain_fr,cos_gain
1,base,3,__all__,0.5249657034873962,0.5283169150352478,0.0033512115478515625,0.6,0.625,0.6,0.625,0.39176589250564575,0.39262405037879944,0.3977881371974945,0.9857962131500244,0.9878970980644226,256,160,40,False,base,-0.025000000000000022,0.0008581578731536865,0.0021008849143981934
1,base,4,__all__,0.5264164805412292,0.532509445917048,0.006092965375818715,0.625,0.625,0.65,0.65,0.3861299157142639,0.3873840458895606,0.39699941873550415,0.9739900231361389,0.9775655584147456,256,160,40,False,base,0.025000000000000022,0.001254130175296686,0.0035755352786066563
1,base,5,__all__,0.5316967964172363,0.5418663228378344,0.010169526420598096,0.675,0.6,0.6,0.575,0.37625065445899963,0.37811201913741466,0.3973206877708435,0.950952410697937,0.956711611955257,256,160,40,False,base,0.0,0.0018613646784150228,0.00575920125731999
1,base,6,__all__,0.5437833666801453,0.5564080913593961,0.012624724679250798,0.65,0.675,0.65,0.65,0.3490373194217682,0.3520881437671354,0.39852845668792725,0.8901383876800537,0.8992590732747816,256,160,40,False,base,-0.025000000000000022,0.003050824345367187,0.009120685594727895
1,base,7,__all__,0.5502026081085205,0.5654459167553928,0.015243308646872289,0.625,0.65,0.675,0.65,0.3334490954875946,0.33729423834920136,0.39719849824905396,0.8565332889556885,0.8685034204158806,256,160,40,False,base,0.025000000000000022,0.003845142861606754,0.011970131460192102
1,base,8,__all__,0.5557550191879272,0.5735745429992676,0.017819523811340332,0.7,0.7,0.7,0.7,0.30763107538223267,0.3133375346660614,0.40001827478408813,0.7875673174858093,0.8032550811767578,256,160,40,False,base,0.0,0.005706459283828735,0.015687763690948486
1,base,9,__all__,0.5592002272605896,0.5793179273605347,0.02011770009994507,0.675,0.65,0.65,0.65,0.2939959466457367,0.3002268373966217,0.40109843015670776,0.752022385597229,0.7702199816703796,256,160,40,False,base,0.0,0.00623089075088501,0.018197596073150635
1,base,10,__all__,0.5550838708877563,0.577543318271637,0.022459447383880615,0.625,0.6,0.6,0.6,0.29983216524124146,0.30701908469200134,0.40952759981155396,0.7535333633422852,0.7740893363952637,256,160,40,False,base,0.0,0.007186919450759888,0.020555973052978516
1,base,11,__all__,0.5589332580566406,0.5836328864097595,0.024699628353118896,0.65,0.625,0.65,0.675,0.3065281808376312,0.31483715772628784,0.41498294472694397,0.7618709206581116,0.7864086031913757,256,160,40,False,base,0.025000000000000022,0.008308976888656616,0.02453768253326416
1,base,12,__all__,0.557881236076355,0.5857575006706564,0.02787626459430137,0.625,0.65,0.65,0.625,0.30491748452186584,0.31628240308421673,0.4171411395072937,0.754414439201355,0.7822089530416134,256,160,40,False,base,0.0,0.01136491856235089,0.02779451384025844
1,base,13,__all__,0.559734582901001,0.5908597707748413,0.031125187873840332,0.675,0.675,0.675,0.7,0.3266562819480896,0.33883339166641235,0.43428748846054077,0.7801851034164429,0.8080378770828247,256,160,40,False,base,0.0,0.012177109718322754,0.027852773666381836
1,base,14,__all__,0.5640339851379395,0.5984680499789157,0.03443406484097622,0.65,0.65,0.675,0.65,0.34972333908081055,0.3626616138615647,0.4368017613887787,0.8254808187484741,0.8543355307060057,256,160,40,False,base,0.025000000000000022,0.012938274780754155,0.02885471195753153
1,base,15,__all__,0.575058102607727,0.6113170975046505,0.03625899489692341,0.65,0.625,0.65,0.6,0.33950966596603394,0.3562514339871429,0.44201165437698364,0.7983107566833496,0.834247636699157,256,160,40,False,base,0.025000000000000022,0.016741768021108938,0.035936880015807415
1,base,16,__all__,0.5833808183670044,0.6245420575141907,0.04116123914718628,0.7,0.675,0.65,0.65,0.32995590567588806,0.3513912260532379,0.44358959794044495,0.7781490087509155,0.8215400576591492,256,160,40,False,base,-0.025000000000000022,0.021435320377349854,0.04339104890823364
1,base,17,__all__,0.5887057185173035,0.6341813206672668,0.04547560214996338,0.7,0.7,0.675,0.675,0.3630465269088745,0.3909762501716614,0.47327709197998047,0.8027268052101135,0.8523779511451721,256,160,40,False,base,-0.02499999999999991,0.027929723262786865,0.049651145935058594
